idx,id,name,PDB ID,UniProt Accession
22795.0,7155,TOP2B,5GWJ,Q02880
22796.0,7156,TOP3A,4CGY,Q13472
22797.0,7157,TP53,2IOO,P02340
22797.0,7157,TP53,4MZI,P04637
22797.0,7157,TP53,3Q06,P04637
22797.0,7157,TP53,6FF9,P04637
22797.0,7157,TP53,4LO9,P04637
22800.0,716,C1S,4J1Y,P09871
22800.0,716,C1S,1ELV,P09871
22800.0,716,C1S,4LOS,P09871
22800.0,716,C1S,4LOT,P09871
22800.0,716,C1S,1NZI,P09871
22800.0,716,C1S,5UBM,P09871
22800.0,716,C1S,5UBM,P09871
22800.0,716,C1S,5UBM,P09871
22801.0,7161,TP73,1DXS,O15350
22801.0,7161,TP73,6FGS,O15350
22801.0,7161,TP73,4G82,O15350
22801.0,7161,TP73,1COK,O15350
22806.0,7166,TPH1,5J6D,P17752
22806.0,7166,TPH1,3E2T,P70080
22806.0,7166,TPH1,5L01,P17752
22807.0,7167,TPI1,1I45,P00942
22807.0,7167,TPI1,1TMH,P00940
22807.0,7167,TPI1,1SW7,P00940
22807.0,7167,TPI1,4POC,P60174
22808.0,7168,TPM1,3MUD,P04268
22808.0,7168,TPM1,3MUD,P04268
22808.0,7168,TPM1,2TMA,P58772
22810.0,717,C2,2I6S,P06681
22810.0,717,C2,3ERB,P06681
22810.0,717,C2,3JXD,P69202
22810.0,717,C2,1ADR,P69202
22813.0,7172,TPMT,2H11,P51580
22813.0,7172,TPMT,3BGI,O55060
22816.0,7175,TPR,1FEC,P39040
22817.0,7177,TPSAB1,4MPW,Q15661
22817.0,7177,TPSAB1,1LTO,Q15661
22818.0,7178,TPT1,5O9M,P13693
22820.0,718,C3,1QQF,P01026
22820.0,718,C3,2WIN,P01024
22820.0,718,C3,2WIN,P01024
22820.0,718,C3,3OXU,P01024
22820.0,718,C3,3L3O,P01024
22820.0,718,C3,5FOB,P01024
22820.0,718,C3,5O32,P01024
22820.0,718,C3,1UZI,P15879
22820.0,718,C3,3NMS,P01024
22820.0,718,C3,2NOJ,P01024
22820.0,718,C3,3L3O,P01024
22820.0,718,C3,2ICE,P01024
22820.0,718,C3,3BW8,Q46134
22820.0,718,C3,4I6O,P01024
22820.0,718,C3,2GOX,P01024
22820.0,718,C3,2I07,P01024
22823.0,7182,NR2C2,3P0U,P49116
22824.0,7184,HSP90B1,2O1T,P41148
22824.0,7184,HSP90B1,2O1W,P41148
22824.0,7184,HSP90B1,6D28,P41148
22824.0,7184,HSP90B1,1YT0,P41148
22824.0,7184,HSP90B1,2O1V,P41148
22825.0,7185,TRAF1,5E1T,Q13077
22826.0,7186,TRAF2,3M0D,Q12933
22826.0,7186,TRAF2,1CZY,Q12933
22826.0,7186,TRAF2,3M0A,Q12933
22826.0,7186,TRAF2,1CZZ,Q12933
22826.0,7186,TRAF2,3KNV,Q12933
22827.0,7187,TRAF3,1FLK,Q13114
22827.0,7187,TRAF3,2ECY,Q13114
22827.0,7187,TRAF3,1RF3,Q13114
22828.0,7188,TRAF5,4GJH,P70191
22829.0,7189,TRAF6,5VO0,Q6IWL4
22829.0,7189,TRAF6,5ZUJ,Q9Y4K3
22829.0,7189,TRAF6,3HCT,Q9Y4K3
22829.0,7189,TRAF6,2ECI,Q9Y4K3
22829.0,7189,TRAF6,5VNZ,Q6IWL4
22829.0,7189,TRAF6,2JMD,Q9Y4K3
22829.0,7189,TRAF6,3HCS,Q9Y4K3
22833.0,720,C4A,5JPN,P0C0L4
22833.0,720,C4A,1HZF,P0C0L4
22836.0,7203,CCT3,1GN1,P80318
22837.0,7204,TRIO,1NTY,O75962
22837.0,7204,TRIO,6D8Z,O75962
22844.0,7222,TRPC3,6CUD,Q13507
22844.0,7222,TRPC3,6DJS,Q13507
22845.0,7223,TRPC4,5Z96,Q9QUQ5
22847.0,7225,TRPC6,6CV9,Q61143
22874.0,7247,TSN,3QB5,Q15631
22874.0,7247,TSN,4WYV,Q15631
22878.0,7251,TSG101,3P9G,Q99816
22878.0,7251,TSG101,4EJE,Q99816
22880.0,7253,TSHR,3G04,P16473
22887.0,7263,TST,1BOH,P00586
22887.0,7263,TST,4OHJ,P06886
22887.0,7263,TST,1AW7,P06886
22888.0,7264,GFUS,4BKP,Q13630
22893.0,727,C5,6H03,P01031
22893.0,727,C5,5HCE,P01031
22893.0,727,C5,1C5A,P01032
22893.0,727,C5,4P39,P01031
22893.0,727,C5,5HCE,P01031
22893.0,727,C5,6H03,P01031
22893.0,727,C5,3KM9,P01031
22893.0,727,C5,3KLS,P01031
22893.0,727,C5,4A5W,P01031
22893.0,727,C5,1KJS,P01031
22893.0,727,C5,4WB2,P06684
22895.0,7272,TTK,4H7X,P33981
22895.0,7272,TTK,4B94,P33981
22895.0,7272,TTK,5AP3,P33981
22895.0,7272,TTK,3HMP,P33981
22895.0,7272,TTK,6GVJ,P33981
22895.0,7272,TTK,2ZMD,P33981
22896.0,7273,TTN,2F8V,Q8WZ42
22896.0,7273,TTN,1TKI,Q8WZ42
22897.0,7274,TTPA,1OIP,P49638
22897.0,7274,TTPA,3W67,Q8BWP5
22899.0,7276,TTR,1TFP,P27731
22899.0,7276,TTR,5H0Z,P02766
22899.0,7276,TTR,1IE4,P02767
22899.0,7276,TTR,5E4A,P02766
22899.0,7276,TTR,1GHE,P16966
22942.0,728,C5AR1,5O9H,P21730
22984.0,7283,TUBG1,1Z5V,P23258
23003.0,7284,TUFM,1D2E,P49410
23003.0,7284,TUFM,1XB2,P49410
23062.0,7287,TULP1,2FIM,O00294
23104.0,7290,HIRA,5YJE,P54198
23134.0,7292,TNFSF4,2HEY,P43488
23134.0,7292,TNFSF4,2HEV,P23510
23138.0,729230,CCR2,6GPX,P41597
23138.0,729230,CCR2,5T1A,P41597
23138.0,729230,CCR2,4R1U,G7JEE5
23138.0,729230,CCR2,6GPS,P41597
23184.0,7295,TXN,4TRX,P10599
23200.0,7296,TXNRD1,4KPR,O89049
23200.0,7296,TXNRD1,2CFY,Q16881
23214.0,7297,TYK2,5C01,P29597
23214.0,7297,TYK2,4WOV,P29597
23214.0,7297,TYK2,4OLI,P29597
23214.0,7297,TYK2,6DBM,P29597
23214.0,7297,TYK2,4E20,Q9R117
23214.0,7297,TYK2,4PO6,P29597
23226.0,7298,TYMS,4GYH,P04818
23226.0,7298,TYMS,4EIN,P07607
23241.0,729920,CRPPA,4CVH,A4D126
23251.0,730,C7,2WCY,P10643
23264.0,7301,TYRO3,3QUP,P55144
23283.0,7307,U2AF1,1JMT,Q01081
23287.0,731,C8A,2QQH,P07357
23287.0,731,C8A,3OJY,P07357
23287.0,731,C8A,2RD7,P07357
23287.0,731,C8A,2RD7,P07357
23287.0,731,C8A,3OJY,P07357
23293.0,7314,UBB,6JB6,P0CG47
23293.0,7314,UBB,5OHL,P0CG47
23296.0,7316,UBC,5OHV,P0CG48
23296.0,7316,UBC,3LDZ,P0CG48
23296.0,7316,UBC,1YD8,P0CH28
23296.0,7316,UBC,2FIF,P0CH28
23296.0,7316,UBC,4I6N,P0CG48
23296.0,7316,UBC,6EQI,P0CG48
23296.0,7316,UBC,5B83,P0CG48
23296.0,7316,UBC,5WQ4,P0CG48
23296.0,7316,UBC,4IG7,P0CG48
23296.0,7316,UBC,2HTH,P0CG48
23299.0,7317,UBA1,1Z7L,Q02053
23299.0,7317,UBA1,2LZJ,Q02053
23299.0,7317,UBA1,4P22,P22314
23304.0,7320,UBE2B,2YB6,P63146
23305.0,7321,UBE2D1,2C4P,P51668
23305.0,7321,UBE2D1,2OXQ,Q6PC58
23305.0,7321,UBE2D1,2OXQ,Q6PC58
23306.0,7322,UBE2D2,4DDG,P62837
23306.0,7322,UBE2D2,5ULH,P62837
23306.0,7322,UBE2D2,5D1K,P62837
23306.0,7322,UBE2D2,4WZ3,P62837
23306.0,7322,UBE2D2,5D0M,P62837
23306.0,7322,UBE2D2,3JVZ,P62837
23306.0,7322,UBE2D2,5MNJ,P62837
23309.0,7323,UBE2D3,1X23,P61077
23309.0,7323,UBE2D3,3L1Z,P61077
23309.0,7323,UBE2D3,4S3O,P61077
23310.0,7324,UBE2E1,3BZH,P51965
23313.0,7326,UBE2G1,2AWF,P62253
23314.0,7327,UBE2G2,2CYX,P60604
23316.0,7329,UBE2I,4W5V,P63279
23316.0,7329,UBE2I,5FQ2,P63279
23316.0,7329,UBE2I,1Z5S,P63279
23316.0,7329,UBE2I,4Y1L,P63279
23316.0,7329,UBE2I,4W5V,P63279
23316.0,7329,UBE2I,1KPS,P63279
23320.0,7334,UBE2N,4WHV,P61088
23320.0,7334,UBE2N,2C2V,P61088
23320.0,7334,UBE2N,2C2V,P61088
23321.0,7335,UBE2V1,2HLW,Q13404
23321.0,7335,UBE2V1,2A4D,Q13404
23322.0,7336,UBE2V2,4ONM,Q15819
23323.0,7337,UBE3A,1D5F,Q05086
23325.0,7341,SUMO1,2N1A,P63165
23325.0,7341,SUMO1,5B7A,P63165
23325.0,7341,SUMO1,5ELJ,P63165
23328.0,7345,UCHL1,4JKJ,P09936
23329.0,7347,UCHL3,6ISU,P15374
23329.0,7347,UCHL3,2WDT,Q8IKM8
23332.0,735,C9,6CXO,P06683
23334.0,7351,UCP2,2LCK,P70406
23336.0,7353,UFD1,1ZC1,P53044
23336.0,7353,UFD1,2YUJ,Q92890
23339.0,7356,SCGB1A1,2UTG,P02779
23339.0,7356,SCGB1A1,1CCD,P17559
23339.0,7356,SCGB1A1,1UTR,P17559
23341.0,7358,UGDH,3TF5,O60701
23342.0,7360,UGP2,3R2W,Q16851
23342.0,7360,UGP2,2Q4J,Q9M9P3
23345.0,7364,UGT2B7,2O6L,P16662
23350.0,7369,UMOD,4WRN,P07911
23351.0,7371,UCK2,1XRJ,Q9BZX2
23352.0,7372,UMPS,2WNS,P11172
23352.0,7372,UMPS,3BVJ,P11172
23352.0,7372,UMPS,3G3M,P11172
23354.0,7374,UNG,2J8X,P12888
23354.0,7374,UNG,3UF7,P12295
23354.0,7374,UNG,3UFM,Q9RWH9
23354.0,7374,UNG,1OKB,Q9I983
23354.0,7374,UNG,3ZOR,P39615
23354.0,7374,UNG,3WDG,Q6GJ88
23354.0,7374,UNG,5AYR,P13051
23354.0,7374,UNG,2JHQ,Q9KPK8
23354.0,7374,UNG,4WS2,P9WFQ9
23354.0,7374,UNG,3TR7,Q83CW4
23354.0,7374,UNG,5X55,Q5UPT2
23355.0,7375,USP4,3JYU,P35123
23355.0,7375,USP4,2Y6E,Q13107
23356.0,7376,NR1H2,5KYJ,P55055
23356.0,7376,NR1H2,5KYA,P55055
23357.0,7378,UPP1,3EUF,Q16831
23357.0,7378,UPP1,3KUK,A5PJH9
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,6FO0,P31800
23362.0,7384,UQCRC1,5KLV,P31800
23362.0,7384,UQCRC1,4D6T,P31800
23362.0,7384,UQCRC1,5NMI,P31800
23362.0,7384,UQCRC1,6FO2,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,6HAW,P31800
23362.0,7384,UQCRC1,1QCR,P31800
23362.0,7384,UQCRC1,1QCR,P31800
23362.0,7384,UQCRC1,3BCC,P31800
23362.0,7384,UQCRC1,1BCC,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,1BCC,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,2BCC,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,6FO0,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,1BCC,P31800
23362.0,7384,UQCRC1,6HAW,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,1SQQ,P31800
23362.0,7384,UQCRC1,4D6U,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,1L0N,P31800
23362.0,7384,UQCRC1,2A06,P31800
23362.0,7384,UQCRC1,6HAW,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,5GPN,P31800
23362.0,7384,UQCRC1,6FO0,P31800
23364.0,7386,UQCRFS1,1RIE,P13272
23366.0,7389,UROD,1JPH,P06132
23367.0,7390,UROS,1JR2,P10746
23368.0,7391,USF1,1AN4,P22415
23376.0,7404,UTY,4UF0,O14607
23379.0,7408,VASP,1EGX,P50552
23380.0,7409,VAV1,1K1Z,P27870
23380.0,7409,VAV1,1GCP,P27870
23380.0,7409,VAV1,2CRH,P15498
23380.0,7409,VAV1,3KY9,P15498
23380.0,7409,VAV1,2LCT,P15498
23380.0,7409,VAV1,1F5X,P27870
23380.0,7409,VAV1,3BJI,P15498
23380.0,7409,VAV1,2KBT,P27870
23384.0,7412,VCAM1,1VCA,P19320
23385.0,7414,VCL,5Y04,Q64727
23385.0,7414,VCL,5L0I,P18206
23385.0,7414,VCL,1XWJ,P12003
23385.0,7414,VCL,5O2Q,P18206
23386.0,7415,VCP,5C18,P55072
23386.0,7415,VCP,6MCK,P55072
23386.0,7415,VCP,5KIW,P55072
23386.0,7415,VCP,3CF0,Q01853
23386.0,7415,VCP,3HU1,P55072
23387.0,7416,VDAC1,4C69,Q60932
23390.0,7421,VDR,3P8X,P11473
23390.0,7421,VDR,1KB2,P11473
23390.0,7421,VDR,5GIE,P13053
23390.0,7421,VDR,1RJK,P13053
23390.0,7421,VDR,1YNW,P11473
23391.0,7422,VEGFA,4DEQ,P15692
23391.0,7422,VEGFA,5T89,P15692
23391.0,7422,VEGFA,5T89,P15692
23391.0,7422,VEGFA,5HHD,P15692
23391.0,7422,VEGFA,1CZ8,P15692
23392.0,7423,VEGFB,2VWE,P49765
23392.0,7423,VEGFB,2C7W,P49765
23393.0,7424,VEGFC,2X1X,P49767
23393.0,7424,VEGFC,2X1W,P49767
23395.0,7428,VHL,4WQO,P40337
23395.0,7428,VHL,4WQO,P40337
23396.0,7429,VIL1,2VIL,P02640
23396.0,7429,VIL1,2LLF,P02640
23396.0,7429,VIL1,3FG7,P09327
23396.0,7429,VIL1,1QQV,P02640
23397.0,7430,EZR,4RM9,P15311
23397.0,7430,EZR,4RMA,P15311
23398.0,7431,VIM,3S4R,P08670
23398.0,7431,VIM,1GK4,P08670
23398.0,7431,VIM,4YV3,P08670
23398.0,7431,VIM,3UF1,P08670
23398.0,7431,VIM,3KLT,P08670
23401.0,7434,VIPR2,2X57,P41587
23404.0,744,MPPED2,3RL3,B1WBP0
23405.0,7441,VPREB1,2H32,P12018
23406.0,7442,TRPV1,5IRX,O35433
23406.0,7442,TRPV1,5IRX,O35433
23406.0,7442,TRPV1,2NYJ,O35433
23407.0,7443,VRK1,2LAV,Q99986
23407.0,7443,VRK1,2RSV,Q99986
23408.0,7444,VRK2,5UU1,Q86Y07
23411.0,745,MYRF,5YHU,Q9Y2G1
23411.0,745,MYRF,5ZHU,Q9Y2G1
23412.0,7450,VWF,1U0N,P04275
23412.0,7450,VWF,1IJK,P04275
23412.0,7450,VWF,2ADF,P04275
23414.0,7453,WARS1,1R6T,P23381
23414.0,7453,WARS1,5UJI,P23381
23415.0,7454,WAS,1T84,P42768
23415.0,7454,WAS,2K42,P42768
23423.0,7465,WEE1,5VC6,P30291
23426.0,7468,NSD2,5LSU,O96028
23427.0,7469,NELFA,5L3X,Q9H3P2
23444.0,7486,WRN,2FC0,Q14191
23444.0,7486,WRN,3AAF,Q14191
23444.0,7486,WRN,2E6L,O09053
23448.0,7498,XDH,3NVV,P80457
23448.0,7498,XDH,3NRZ,P80457
23448.0,7498,XDH,3B9J,P80457
23448.0,7498,XDH,3B9J,P80457
23454.0,7507,XPA,1D4U,P23025
23457.0,7511,XPNPEP1,3CTZ,Q9NQW7
23459.0,7514,XPO1,3NC0,Q6P5F9
23459.0,7514,XPO1,5DIS,O14980
23459.0,7514,XPO1,5DIS,O14980
23459.0,7514,XPO1,1W9C,O14980
23460.0,7515,XRCC1,3K77,P18887
23460.0,7515,XRCC1,3LQC,P18887
23460.0,7515,XRCC1,3K75,P18887
23460.0,7515,XRCC1,3LQC,P18887
23464.0,7518,XRCC4,4XA4,Q13426
23464.0,7518,XRCC4,3II6,Q13426
23464.0,7518,XRCC4,3RWR,Q13426
23464.0,7518,XRCC4,5WLZ,Q13426
23464.0,7518,XRCC4,3SR2,Q13426
23464.0,7518,XRCC4,5CHX,Q13426
23464.0,7518,XRCC4,3II6,Q13426
23464.0,7518,XRCC4,5WJ7,Q13426
23464.0,7518,XRCC4,5CJ0,Q13426
23464.0,7518,XRCC4,5CJ4,Q13426
23465.0,752,FMNL1,4YDH,O95466
23466.0,7520,XRCC5,1Q2Z,P13010
23466.0,7520,XRCC5,1RW2,P13010
23471.0,7529,YWHAB,6A5Q,P31946
23471.0,7529,YWHAB,6GN0,P31946
23471.0,7529,YWHAB,6GNN,P31946
23473.0,7531,YWHAE,2BR9,P62258
23473.0,7531,YWHAE,3UBW,P62258
23474.0,7532,YWHAG,4O46,P61981
23475.0,7533,YWHAH,2C74,Q04917
23476.0,7534,YWHAZ,4N84,P63104
23477.0,7535,ZAP70,2OZO,P43403
23477.0,7535,ZAP70,4XZ1,P43403
23477.0,7535,ZAP70,1U59,P43403
23478.0,7536,SF1,4FXX,Q15637
23478.0,7536,SF1,2M0G,Q15637
23478.0,7536,SF1,1K1G,Q15637
23478.0,7536,SF1,2M09,Q15637
23509.0,7572,ZNF24,3LHR,P17028
23522.0,759,CA1,6FAF,P00915
23522.0,759,CA1,1GHD,O86089
23524.0,7593,MZF1,2FI2,P28698
23528.0,760,CA2,4QK3,P00918
23528.0,760,CA2,4CNR,P00921
23530.0,761,CA3,1Z93,P07451
23530.0,761,CA3,1FLJ,P14141
23533.0,762,CA4,3ZNC,Q64444
23533.0,762,CA4,5JN8,P22748
23541.0,763,CA5A,1URT,P23589
23549.0,765,CA6,3FE4,P23280
23551.0,766,CA7,6G4T,P43166
23553.0,767,CA8,2W2J,P35219
23602.0,768,CA9,5DVX,Q16790
23638.0,7706,TRIM25,4CFG,Q14258
23641.0,771,CA12,5LL9,O43570
23648.0,7727,ZNF174,1Y7Q,Q15697
23663.0,775,CACNA1C,4DEY,P15381
23675.0,7763,ZFAND5,1WFL,O88878
23675.0,7763,ZFAND5,2KZY,B5DF11
23695.0,7784,ZP3,3NK4,P79762
23696.0,7786,MAP3K12,5VO2,Q12852
23698.0,779,CACNA1S,3JBR,P07293
23698.0,779,CACNA1S,5GJW,P07293
23698.0,779,CACNA1S,5GJV,P07293
23702.0,780,DDR1,6FEX,Q08345
23702.0,780,DDR1,4AG4,Q08345
23702.0,780,DDR1,6BSD,Q08345
23704.0,7803,PTP4A1,5LXQ,Q63739
23704.0,7803,PTP4A1,1XM2,Q93096
23704.0,7803,PTP4A1,1ZCK,Q78EG7
23704.0,7803,PTP4A1,3RZ2,Q78EG7
23718.0,782,CACNB1,4ZW2,Q8R3Z5
23720.0,783,CACNB2,4DEX,P54288
23720.0,783,CACNB2,1T0H,Q8VGC3
23720.0,783,CACNB2,1T0J,Q8VGC3
23721.0,7832,BTG2,3DJU,P78543
23723.0,784,CACNB3,1VYT,P54287
23725.0,7841,MOGS,5MHF,Q80UM7
23727.0,7846,TUBA1A,3EDL,P02550
23728.0,7849,PAX8,2K27,Q06710
23729.0,785,CACNB4,1VYV,D4A055
23729.0,785,CACNB4,2D46,O00305
23731.0,7851,MALL,1UOK,P21332
23731.0,7851,MALL,5WCZ,O06994
23732.0,7852,CXCR4,3OE9,P61073
23732.0,7852,CXCR4,4RWS,P61073
23738.0,7867,MAPKAPK3,3FXW,Q16644
23740.0,7871,SLMAP,6AR0,Q14BN4
23742.0,7874,USP7,2F1Z,Q93009
23742.0,7874,USP7,5JTV,Q93009
23742.0,7874,USP7,5JTJ,Q93009
23742.0,7874,USP7,5J7T,Q93009
23743.0,7879,RAB7A,6IYB,P51149
23743.0,7879,RAB7A,1YHN,P51149
23746.0,7884,SLBP,4TUX,Q9VAN6
23746.0,7884,SLBP,4TUW,Q9VAN6
23747.0,78986,DUSP26,5GTJ,Q9BV47
23747.0,78986,DUSP26,4B04,Q9BV47
23751.0,78990,OTUB2,4FJV,Q96DC9
23760.0,790,CAD,5G1P,P27708
23760.0,790,CAD,6HG1,P27708
23764.0,79003,MIS12,5LSJ,Q9H081
23764.0,79003,MIS12,5LSK,Q9H081
23764.0,79003,MIS12,5WWL,Q9Y738
23764.0,79003,MIS12,5LSJ,Q9H081
23764.0,79003,MIS12,5WWL,Q9Y738
23764.0,79003,MIS12,5LSK,Q9H081
23764.0,79003,MIS12,5LSK,Q9H081
23764.0,79003,MIS12,5LSK,Q9H081
23764.0,79003,MIS12,5LSJ,Q9H081
23770.0,79009,DDX50,2E29,Q9BQ39
23774.0,79017,GGCT,2PN7,O75223
23776.0,79019,CENPM,4P0T,Q9NSP4
23794.0,79041,TMEM38A,6IYU,Q5ZK43
23807.0,79066,METTL16,6DU5,Q86W50
23807.0,79066,METTL16,6GFK,Q86W50
23808.0,79068,FTO,4IE5,Q9C0B1
23815.0,79077,DCTPP1,2Q4P,Q9QY93
23815.0,79077,DCTPP1,2OIE,Q9QY93
23825.0,79089,TMUB2,1WIA,Q3V209
23856.0,79145,CHCHD7,2LQT,Q9BUK0
23860.0,7915,ALDH5A1,2W8P,P51649
23885.0,79178,THTPA,3TVL,Q9BU02
23885.0,79178,THTPA,5A65,Q8JZL3
23887.0,79180,EFHD2,5I2L,Q96C19
23889.0,79184,BRCC3,5CW3,E2AXC7
23889.0,79184,BRCC3,5CW6,A0A8M3B525
23892.0,7919,DDX39B,1XTI,Q13838
23892.0,7919,DDX39B,1T6N,Q13838
23899.0,7923,HSD17B8,4CQL,Q92506
23899.0,7923,HSD17B8,4CQM,Q92506
23911.0,793,CALB1,2G9B,P07171
23924.0,7936,NELFE,2BZ2,P18615
23924.0,7936,NELFE,1X5P,P18615
23935.0,7941,PLA2G7,5LZ5,Q13093
23938.0,79413,ZBED2,2DJR,Q9BTP6
23954.0,795,S100G,1BOD,P02633
23954.0,795,S100G,1KQV,P02633
23954.0,795,S100G,1QX2,P02633
23954.0,795,S100G,1CB1,P02632
23963.0,7957,EPM2A,4RKK,O95278
23963.0,7957,EPM2A,4R30,O95278
23971.0,79577,CDC73,5YDF,Q6P1J9
23971.0,79577,CDC73,4DM4,Q06697
23985.0,796,CALCA,6E3Y,P06881
23985.0,796,CALCA,6E3Y,P06881
23987.0,79602,ADIPOR2,5LX9,Q86V24
23992.0,79609,VCPKMT,4LG1,Q9H867
23997.0,79618,HMBOX1,4J19,Q6NT76
23997.0,79618,HMBOX1,2CUF,Q6NT76
23999.0,79622,SNRNP25,1V2Y,Q8VIK1
24003.0,79626,TNFAIP8L2,3F4M,Q6P589
24016.0,79641,ROGDI,5XQH,Q9GZN7
24021.0,79646,PANK3,5KPT,Q9H999
24026.0,79650,USB1,5UQJ,Q12208
24026.0,79650,USB1,6D2Z,Q9BQ65
24032.0,79658,ARHGAP10,2MIO,A1A4S6
24034.0,79660,PPP1R3B,2EEF,Q86XI6
24035.0,79661,NEIL1,1TDH,Q96FI4
24035.0,79661,NEIL1,5ITU,Q96FI4
24035.0,79661,NEIL1,5ITQ,Q96FI4
24043.0,79670,TUT7,5W0B,Q5VYS8
24057.0,79689,STEAP4,6HD1,Q687X5
24059.0,79691,QTRT2,6FV5,B8ZXI1
24077.0,79711,IPO4,5XAH,Q8TEX9
24082.0,79717,PPCS,1P9O,Q9HAB8
24087.0,79723,SUV39H2,2R3A,Q9H5I1
24091.0,79727,LIN28A,2LI8,Q9H9Z2
24091.0,79727,LIN28A,3TS0,Q8K3Y3
24091.0,79727,LIN28A,2CQF,Q9H9Z2
24096.0,79733,E2F8,4YO2,A0AVK6
24097.0,79734,KCTD17,5A6R,Q8N5Z5
24099.0,79736,TEFM,5OL8,Q96QE5
24099.0,79736,TEFM,5OL9,Q96QE5
24099.0,79736,TEFM,5OLA,Q96QE5
24101.0,79739,TTLL7,4YLS,Q6ZT98
24113.0,79752,ZFAND1,1WYS,Q8BFR6
24113.0,79752,ZFAND1,1WFE,Q8BFR6
24129.0,79777,ACBD4,2WH5,Q8NC06
24131.0,7978,MTERF1,5CO0,Q99551
24141.0,7979,SEM1,1IYJ,P60896
24141.0,7979,SEM1,1MJE,P60896
24141.0,7979,SEM1,1MIU,P60896
24155.0,79805,VASH2,6J4S,Q86V25
24155.0,79805,VASH2,6QBY,Q86V25
24161.0,79813,EHMT1,3B7B,Q9H9B1
24161.0,79813,EHMT1,5V9J,Q9H9B1
24161.0,79813,EHMT1,6BY9,Q9H9B1
24171.0,79823,CAMKMT,4PWY,Q7Z624
24175.0,79829,NAA40,4U9V,Q86UY6
24175.0,79829,NAA40,4UA3,Q9USH6
24179.0,79833,GEMIN6,1Y96,Q8WXD5
24179.0,79833,GEMIN6,1Y96,Q8WXD5
24180.0,79834,PEAK1,6BHC,Q9H792
24182.0,79837,PIP4K2C,2GK9,Q8TBX8
24186.0,79840,NHEJ1,3W03,Q9H9Q4
24186.0,79840,NHEJ1,3Q4F,Q9H9Q4
24186.0,79840,NHEJ1,3W03,Q9H9Q4
24200.0,79856,SNX22,2ETT,Q96L94
24204.0,79863,RBFA,2E7G,Q8N0V3
24204.0,79863,RBFA,2KZF,Q9WZV9
24204.0,79863,RBFA,1JOS,P45141
24204.0,79863,RBFA,2DYJ,Q5SJV1
24204.0,79863,RBFA,1PA4,P75589
24204.0,79863,RBFA,1KKG,P0A7G2
24209.0,79868,ALG13,2KS6,P53178
24209.0,79868,ALG13,2JZC,P53178
24213.0,79872,CBLL1,2MQ1,Q9JIY2
24213.0,79872,CBLL1,3VK6,Q9JIY2
24217.0,79876,UBA5,5IAA,Q9GZZ9
24226.0,79887,PLBD1,4BWC,Q9GL30
24226.0,79887,PLBD1,4BWC,Q9GL30
24238.0,799,CALCR,5II0,P30988
24239.0,79901,CYBRD1,5ZLG,Q53TN4
24241.0,79903,NAA60,5HGZ,Q9H7X0
24250.0,79918,SETD6,3QXY,Q8TBK2
24254.0,79923,NANOG,2VI6,Q80Z64
24254.0,79923,NANOG,4RBO,Q9H9S0
24254.0,79923,NANOG,2KT0,Q9H9S0
24268.0,7994,KAT6A,4LLB,Q92794
24268.0,7994,KAT6A,3V43,Q92794
24268.0,7994,KAT6A,2OZU,Q92794
24289.0,79969,ATAT1,4U9Z,Q5SQI0
24289.0,79969,ATAT1,4GS4,Q5SQI0
24289.0,79969,ATAT1,4HKF,Q6PH17
24294.0,79977,GRHL2,5MR7,Q6ISB3
24296.0,79980,DSN1,5LSI,Q9H410
24296.0,79980,DSN1,5LSI,Q9H410
24304.0,79991,STN1,4JOI,Q9H668
24304.0,79991,STN1,3K10,P38960
24317.0,8001,GLRA3,5CFB,O75311
24318.0,80010,RMI1,3MXN,Q9H9A7
24331.0,80025,PANK2,5E26,Q9BZ23
24354.0,801,CALM1,6HCS,P0DP23
24354.0,801,CALM1,2N6A,P0DP23
24354.0,801,CALM1,1QX7,P0DP29
24354.0,801,CALM1,2I08,P0DP23
24354.0,801,CALM1,2HF5,P0DP23
24354.0,801,CALM1,3IFK,P0DP29
24354.0,801,CALM1,4Q57,P0DP23
24354.0,801,CALM1,2N77,P0DP23
24354.0,801,CALM1,5COC,P0DP23
24354.0,801,CALM1,5OEO,P0DP23
24358.0,80114,BICC1,6GY4,Q9H694
24359.0,80115,BAIAP2L2,3OK8,Q80Y61
24361.0,80119,PIF1,5FHH,Q9H611
24361.0,80119,PIF1,5O6D,P07271
